timestamp,sme,s_m_distance,orbital_p,average_power,right_flag,eclipse_l,full_off,average_xtx,gsep_dur,lvah,sh,thp2
1599895005,26.8084016257,208080924.52669176,25139,116.64148050955407,1,0,1,1.1330677716280328,25139,0.45100842108328043,706.8623956519793,117.887634387037
1599920144,26.8084016257,208080924.52669176,25140,112.24119287531796,1,0,1,0.3685734293168008,25140,0.45100842108328043,706.8623956519793,123.16115838455389
1599945284,26.8084016257,208080924.52669176,25140,125.09780000000003,1,0,1,0.719106815379619,25140,0.45100842108328043,706.8623956519793,120.74315981867232
1599970424,26.1511213701,208080924.52669176,25139,129.25974694656483,1,0,1,0.9297849201742693,25139,0.4407402473704003,706.8623956519793,120.07709845266368
1599995563,26.1511213701,208080924.52669176,25138,128.76428867684473,1,0,1,1.196692392259542,25138,0.4407402473704003,706.8623956519793,118.23595603831572
1600020701,26.1511213701,208080924.52669176,25137,127.76508560179978,1,0,1,0.023059476030371204,25137,0.4407402473704003,706.8623956519793,126.33174040906596
1600045838,25.4796913861,208080924.52669176,25139,150.65964384164218,1,0,1,5.091261377859248,25139,0.43019114645023815,706.8623956519793,92.17975010933978
1600070977,25.4796913861,208080924.52669176,25141,123.13506458598727,1,0,1,0.8935463022967844,25141,0.43019114645023815,706.8623956519793,121.13581944896734
1600096118,25.4796913861,208080924.52669176,25141,127.7562297709922,1,0,1,0.7672873600343523,25141,0.43019114645023815,706.8623956519793,122.00676057314766
1600121259,25.4796913861,208080924.52669176,25141,122.9525185750635,1,0,1,0.9465475619465318,25141,0.43019114645023815,706.8623956519793,120.77021384642416
1600146400,24.794166976,208080924.52669176,25138,134.54545910828017,1,0,1,0.6908665275617825,25138,0.41935966355603893,706.8623956519793,123.36430946029682
1600171538,24.794166976,208080924.52669176,25138,132.24182404580145,1,0,1,1.3747055889173043,25138,0.41935966355603893,706.8623956519793,118.64715002443322
1600196676,24.794166976,208080924.52669176,25137,97.28914764331208,1,0,1,1.55421149018217,25137,0.41935966355603893,706.8623956519793,117.4089084500688
1600221813,24.794166976,208666147.97729385,25140,116.66571819338424,1,0,1,1.0431475439503546,25140,0.41935966355603893,702.903034126161,121.6327342170641
1600246953,24.794166976,208666147.97729385,25141,128.67175483460582,1,0,1,0.431224544325702,25141,0.41935966355603893,702.903034126161,125.85381270588223
1600272094,24.794166976,208666147.97729385,25142,125.26835006369431,1,0,1,1.3946717836292983,25142,0.41935966355603893,702.903034126161,119.20790068847128
1600297236,24.794166976,208666147.97729385,25141,121.48768218829485,1,0,1,0.6007572014847391,25141,0.41935966355603893,702.903034126161,124.68436711758903
1600322377,23.3812808095,208666147.97729385,25138,147.36554101910843,1,0,1,0.022607444885350356,25138,0.39684802844694816,702.903034126161,130.3983265756526
1600347515,23.3812808095,208666147.97729385,25138,121.1719117197451,1,0,1,2.0092617855885293,25138,0.39684802844694816,702.903034126161,116.69427572709296
1600372653,23.3812808095,208666147.97729385,25138,131.41491513994922,1,0,1,1.5098322667900772,25138,0.39684802844694816,702.903034126161,120.13936800140533
1600397791,22.6542666679,208666147.97729385,25140,138.931010989011,1,0,1,4.133365144250951,25140,0.38516955212735415,702.903034126161,102.93742238710016
1600422931,22.6542666679,208666147.97729385,25142,115.06436276595753,1,0,1,2.065711762998717,25142,0.38516955212735415,702.903034126161,117.20020906988444
1600448073,22.6542666679,208666147.97729385,25142,124.79252277353703,1,0,1,0.5514377677213815,25142,0.38516955212735415,702.903034126161,127.64575432894904
1600473215,22.6542666679,208666147.97729385,25142,134.7039217834394,1,0,1,0.5873890316713373,25142,0.38516955212735415,702.903034126161,127.39776053398126
1600498357,21.9138565261,208666147.97729385,25138,110.33610470737918,1,0,1,1.4948068802442744,25138,0.37321216144445835,702.903034126161,122.05505364575637
1600523495,21.9138565261,208666147.97729385,25139,134.41592369426743,1,0,1,0.9097646665732184,25139,0.37321216144445835,702.903034126161,126.0907069954298
1600548634,21.9138565261,208666147.97729385,25139,134.46936094147568,1,0,1,1.519374040456719,25139,0.37321216144445835,702.903034126161,121.88558802415415
1600573773,21.1603512218,208666147.97729385,25141,132.8460131043259,1,0,1,0.8003557655076005,25141,0.3609793138709105,702.903034126161,127.78324477659686
1600598914,21.1603512218,208666147.97729385,25142,144.48578445859857,1,0,1,0.02262754366496819,25142,0.3609793138709105,702.903034126161,133.1480568025877
1600624056,21.1603512218,208666147.97729385,25142,125.71916755725215,1,0,1,1.221437031045803,25142,0.3609793138709105,702.903034126161,124.87860306007718
1600649198,20.3940965551,208666147.97729385,25142,140.31199987277358,1,0,1,0.5323174566170511,25142,0.34847547304306437,702.903034126161,130.59079258429975
1600674340,20.3940965551,208666147.97729385,25139,140.03292114649693,1,0,1,0.3402074714611464,25139,0.34847547304306437,702.903034126161,131.91597782219105
1600699479,20.3940965551,208666147.97729385,25140,145.45265407124677,1,0,1,0.09994204918066162,25140,0.34847547304306437,702.903034126161,133.5733419124721
1600724619,20.3940965551,208666147.97729385,25139,133.84846055979648,1,0,1,0.9699377920826718,25139,0.34847547304306437,702.903034126161,127.57206345426803
1600749758,19.6154787806,208666147.97729385,25142,144.89377299363042,1,0,1,0.022599347709554185,25142,0.33570605968293726,702.903034126161,135.08582101043257
1600774900,19.6154787806,208666147.97729385,25142,129.7253209923666,1,0,1,1.4594761287315512,25142,0.33570605968293726,702.903034126161,125.17416598982621
1600800042,19.6154787806,208666147.97729385,25143,142.16074567430027,1,0,1,0.4913754373371562,25143,0.33570605968293726,702.903034126161,131.85217777555974
1600825185,19.6154787806,209343594.65858278,25141,131.55998025477723,1,0,1,1.2719311054509477,25141,0.33570605968293726,698.3611339255217,127.26910720915077
1600850326,19.6154787806,209343594.65858278,25140,136.11259681933834,1,0,1,0.6915014531959249,25140,0.33570605968293726,698.3611339255217,131.2729428566239
1600875466,19.6154787806,209343594.65858278,25140,148.8220323155217,1,0,1,0.02166320201145043,25140,0.33570605968293726,698.3611339255217,135.8935239343031
1600900606,19.6154787806,209343594.65858278,25140,141.28333159235672,1,0,1,0.9987411298356696,25140,0.33570605968293726,698.3611339255217,129.1535866781979
1600925746,18.0228853075,209343594.65858278,25143,136.02350470737903,1,0,1,0.8653091862836773,25143,0.30939684448046284,698.3611339255217,132.0909990441954
1600950889,18.0228853075,209343594.65858278,25142,151.76883867684464,1,0,1,0.022350933410941527,25142,0.30939684448046284,698.3611339255217,137.90577140992667
1600976031,18.0228853075,209343594.65858278,25142,145.58466127388525,1,0,1,0.3578242804076434,25142,0.30939684448046284,698.3611339255217,135.59165782137353
1601001173,17.2098688529,209343594.65858278,25140,133.2493843511453,1,0,1,1.4872077815890425,25140,0.2958725866004581,698.3611339255217,128.83794326573567
1601026313,17.2098688529,209343594.65858278,25140,136.15637722646295,1,0,1,1.3987829227162847,25140,0.2958725866004581,698.3611339255217,129.44790280295445
1601051453,17.2098688529,209343594.65858278,25141,142.99067515923565,1,0,1,0.28620809366241945,25141,0.2958725866004581,698.3611339255217,137.12250513200635
1601076594,17.2098688529,209343594.65858278,25140,116.24662290076321,1,0,1,1.096155525961828,25140,0.2958725866004581,698.3611339255217,131.53544322119467
1601101734,16.3864133924,209343594.65858278,25143,142.9334905852416,1,0,1,0.4874444258384244,25143,0.28211396578942305,698.3611339255217,136.78916816244893
1601126877,16.3864133924,209343594.65858278,25141,142.37811885350328,1,0,1,0.02201700014012745,25141,0.28211396578942305,698.3611339255217,139.99971212946136
1601152018,16.3864133924,209343594.65858278,25142,129.25985012722643,1,0,1,1.4495146925508913,25142,0.28211396578942305,698.3611339255217,130.15275457766376
1601177160,15.5531081699,209343594.65858278,25140,140.9486069974555,1,0,1,1.1778191189312688,25140,0.268131462188885,698.3611339255217,133.09889182712476
1601202300,15.5531081699,209343594.65858278,25139,133.95575961783433,1,0,1,1.1809290877541379,25139,0.268131462188885,698.3611339255217,133.07743909122962
1601227439,15.5531081699,209343594.65858278,25141,152.7366868956743,1,0,1,0.02222050422519088,25141,0.268131462188885,698.3611339255217,141.07027459462313
1601252580,14.7105981125,209343594.65858278,25141,147.89666458598717,1,0,1,0.8469707042165585,25141,0.2539368576524443,698.3611339255217,136.46932930807304
1601277721,14.7105981125,209343594.65858278,25142,145.9994659033077,1,0,1,0.5733893845279917,25142,0.2539368576524443,698.3611339255217,138.35650829004993
1601302863,14.7105981125,209343594.65858278,25140,141.14146055979634,1,0,1,0.022133064917302846,25140,0.2539368576524443,698.3611339255217,142.15910468528435
1601328003,14.7105981125,209343594.65858278,25141,141.70851312101905,1,0,1,0.8060313852980857,25141,0.2539368576524443,698.3611339255217,136.75173098040702
1601353144,13.8595938896,209343594.65858278,25139,148.99770992366442,1,0,1,0.6751722185165413,25139,0.2395434144457594,698.3611339255217,138.7578755683562
1601378283,13.8595938896,209343594.65858278,25140,150.37898676844785,1,0,1,0.02231426116539443,25140,0.2395434144457594,698.3611339255217,143.26132564576633
1601403423,13.8595938896,209343594.65858278,25140,139.79403464968144,1,0,1,1.3887194991222904,25140,0.2395434144457594,698.3611339255217,133.83578720304374
1601428563,13.8595938896,210108782.0063152,25141,139.74711857506364,1,0,1,1.1323518894986926,25141,0.2395434144457594,693.2837255973346,136.4999404236317
